0.444601769911504	2428	645	539	769	475
0.444601769911504	2428	645	539	769	475
0.40035118525022	5327	1559	1074	1303	1391
0.430856381206265	2495	641	597	626	631
0.393375944218478	288	77	66	76	69
0.565656565656566	2560	1329	121	796	314
0.354858836374981	8809	3195	1472	1242	2900
0.477042337507454	5741	1265	1156	1975	1345
0.444862829478214	5012	1680	1081	1122	1129
0.518602029312289	1860	574	471	327	488
0.476150627615063	193	53	45	52	43
0.480849348205886	9494	2178	2573	2498	2245
0.505402750491159	2173	616	364	638	555
0.347248983087133	6294	1396	1701	1609	1588
0.599264705882353	3439	1160	845	718	716
0.408762638420799	90	41	10	34	5
0.410748279396691	4451	1117	963	995	1376
0.51128818061089	386	119	71	69	127
0.332034454470878	4467	1369	878	993	1227
0.567708333333333	201	40	56	45	60
0.546661535501251	8661	2243	2187	3062	1169
0.650120096076861	8204	1497	1694	3377	1636
0.419758064516129	15545	4056	3735	4355	3399
0.458396788038211	202	77	37	38	50
0.597064220183486	1723	1245	236	182	60
0.512288930581614	157	102	13	16	26
0.605790645879733	1264	468	211	312	273
0.563994743758213	12928	4482	2112	2758	3576
0.536828963795256	2402	665	488	648	601
0.543689320388349	6799	1924	1089	1451	2335
0.434651373377603	19607	5518	4026	5629	4434
0.415302173265853	637	127	108	169	233
0.555555555555556	1659	1024	148	394	93
0.487073170731707	7757	1787	1784	2431	1755
0.684931506849315	23	7	3	7	6
0.42336132347412	7083	1828	1662	1414	2179
0.462230592174095	2973	1076	650	399	848
0.457491780178488	22711	5494	4729	8128	4360
0.348563353744701	3399	1084	533	944	838
0.404046791021182	2877	844	538	682	813
0.463963224429486	24059	7049	4824	5497	6689
0.426721199727335	127	27	29	37	34
0.507190265486726	458	68	107	145	138
0.545003543586109	10088	2520	2053	2889	2626
0.663343905754418	600	185	112	146	157
0.539975399753998	23382	5745	5803	5997	5837
0.585811993001431	21317	6276	4299	4528	6214
0.454507512520868	10750	2506	2265	3065	2914
0.448888888888889	430	121	75	110	124
0.550683371298405	2834	842	996	301	695
0.46733888645331	5883	1558	1327	1446	1552
0.485137018114259	22537	6391	5005	4241	6900
0.599254426840634	1392	410	260	455	267
0.420190995907231	7866	2928	1592	1490	1856
0.346201743462017	3490	976	818	743	953
0.628532046864232	169004	43188	38961	37882	48973
0.669945355191257	969	252	165	231	321
0.54885993485342	12475	2339	3628	3641	2867
0.421800947867299	16682	5257	7688	2880	857
0.595597227884223	70	31	11	14	14
0.418102098340119	2088	737	294	645	412
0.456143896523848	5869	1488	1012	2002	1367
0.413305613305613	4705	995	1097	1457	1156
0.590710382513661	24	15	3	2	4
0.5	3029	839	770	775	645
0.591537835638731	3003	836	647	837	683
0.584615384615385	10964	3644	2481	2062	2777
0.39820986478766	2390	947	340	607	496
0.526610644257703	2889	755	685	481	968
0.36204041073203	947	316	154	242	235
0.543321299638989	1409	339	381	358	331
