0.442965095358042	1688	270	399	500	519
0.442965095358042	1688	270	399	500	519
0.394599303135888	2965	582	635	996	752
0.428906773977197	1403	257	321	427	398
0.393991912189486	183	32	43	71	37
0.571428571428571	390	47	81	165	97
0.358059467918623	3271	215	769	802	1485
0.471822541966427	1098	261	206	296	335
0.449622166246851	4540	812	994	1331	1403
0.519327731092437	1900	299	469	621	511
0.475971583786043	113	12	35	57	9
0.483017854745603	6110	963	1716	2208	1223
0.503172279160566	1545	278	365	500	402
0.348367697594502	10394	1985	2211	3439	2759
0.59390002824061	1778	284	282	481	731
0.408333333333333	531	103	166	164	98
0.409665099882491	4887	969	1156	1610	1152
0.511140235910878	337	77	68	87	105
0.334358974358974	4643	853	1200	1515	1075
0.57167530224525	139	24	32	39	44
0.546630623672524	11654	2055	2792	3792	3015
0.641554321966693	2254	437	444	770	603
0.421735604217356	34640	7792	4603	15528	6717
0.45922034835499	648	122	215	160	151
0.596458871265216	2915	50	347	872	1646
0.51236948546703	118	7	34	51	26
0.598888888888889	520	80	146	158	136
0.565919749869724	4804	1100	943	1569	1192
0.527060782681099	3617	723	740	1266	888
0.536723163841808	855	226	272	184	173
0.441087613293051	24714	4279	6425	8592	5418
0.411835748792271	900	169	113	313	305
0.556807727690892	442	41	42	267	92
0.483476132190942	5446	778	1692	1551	1425
0.671232876712329	11	1	1	8	1
0.424705587572037	4103	640	1191	1308	964
0.459516298633018	1535	248	282	559	446
0.454866008462623	5609	928	1194	1840	1647
0.345591702027346	1152	222	229	330	371
0.408370323398859	2655	497	408	1071	679
0.463175122749591	16249	2981	4192	4979	4097
0.42896174863388	77	12	13	20	32
0.500553709856035	302	63	53	93	93
0.551034975017844	6903	1469	1448	2286	1700
0.664850136239782	267	46	68	92	61
0.533661740558292	27421	5516	5889	9485	6531
0.586250795671547	11488	3043	1888	3917	2640
0.449979157982493	7604	1453	1851	2228	2072
0.449926362297496	753	162	216	244	131
0.54786036036036	2725	507	601	778	839
0.468365553602812	5029	1018	1259	1645	1107
0.483714483714484	4476	789	1143	1488	1056
0.603835360149673	458	93	100	170	95
0.426102773988176	2986	524	636	963	863
0.349253266957063	4936	748	1278	1785	1125
